symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
INFY,Infosys Limited,7(2),Ambeshwar Nath,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,7926.0,540320,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,23775.0,0.0,11883924.0,ADR/GDR/FCCB,31701.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Ambeshwar Nath,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,5143.0,540321,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,31701.0,0.0,7711206.0,ADR/GDR/FCCB,26558.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Amitabh Pushparaj Mudaliar,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,843.0,540322,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,,0.0,1263960.0,ADR/GDR/FCCB,843.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Amitabh Pushparaj Mudaliar,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,843.0,540323,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,843.0,0.0,1263960.0,ADR/GDR/FCCB,,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Anand Santhanam,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,843.0,540324,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,6962.0,0.0,1263960.0,ADR/GDR/FCCB,7805.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Anand Santhanam,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,444.0,540325,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,7805.0,0.0,665716.0,ADR/GDR/FCCB,7361.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Anant Raghavendra Adya,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,13617.0,540326,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,55153.0,0.0,20416779.0,ADR/GDR/FCCB,68770.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Anant Raghavendra Adya,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,4356.0,540327,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,68770.0,0.0,6531210.0,ADR/GDR/FCCB,64414.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Andrew Duncan,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,1826.0,540328,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,,0.0,2737831.0,ADR/GDR/FCCB,1826.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Andrew Duncan,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,1826.0,540329,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,1826.0,0.0,2737831.0,ADR/GDR/FCCB,,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Andrew Groth,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,11673.0,540330,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,,0.0,17502024.0,ADR/GDR/FCCB,11673.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Andrew Groth,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,11673.0,540331,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,11673.0,0.0,17502024.0,ADR/GDR/FCCB,,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Ankush Srivastava,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,669.0,540332,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,5079.0,0.0,1003072.0,ADR/GDR/FCCB,5748.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Ankush Srivastava,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,277.0,540333,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,5748.0,0.0,415323.0,ADR/GDR/FCCB,5471.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Sunil Senan,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,7067.0,540378,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,9850.0,0.0,10595974.0,ADR/GDR/FCCB,16917.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Sunil Senan,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,2340.0,540379,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,16917.0,0.0,3508501.0,ADR/GDR/FCCB,14577.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Suresh Ramasubbu,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,667.0,540380,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,1702.0,0.0,1000073.0,ADR/GDR/FCCB,2369.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Suresh Ramasubbu,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,353.0,540381,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,2369.0,0.0,529274.0,ADR/GDR/FCCB,2016.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Umashankar Lakshmipathy,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,6940.0,540382,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,3565.0,0.0,10405556.0,ADR/GDR/FCCB,10505.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Umashankar Lakshmipathy,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,4856.0,540383,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,10505.0,0.0,7280890.0,ADR/GDR/FCCB,5649.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Upendra Kohli,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,10770.0,540384,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,18651.0,0.0,16148103.0,ADR/GDR/FCCB,29421.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Upendra Kohli,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,10770.0,540385,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,29421.0,0.0,16148103.0,ADR/GDR/FCCB,18651.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Vikram Meghal,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,926.0,540386,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,6423.0,0.0,1388407.0,ADR/GDR/FCCB,7349.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Vikram Meghal,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,308.0,540387,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,7349.0,0.0,461803.0,ADR/GDR/FCCB,7041.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Vivek Dwivedi,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,669.0,540388,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,,0.0,1003072.0,ADR/GDR/FCCB,669.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Vivek Dwivedi,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,669.0,540389,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,669.0,0.0,1003072.0,ADR/GDR/FCCB,,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Vivek Ruikar,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,843.0,540390,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,2817.0,0.0,1263960.0,ADR/GDR/FCCB,3660.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Vivek Ruikar,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,280.0,540391,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,3660.0,0.0,419821.0,ADR/GDR/FCCB,3380.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Ashish Mishra,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,669.0,540334,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,3063.0,0.0,1003072.0,ADR/GDR/FCCB,3732.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Ashish Mishra,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,223.0,540335,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,3732.0,0.0,334357.0,ADR/GDR/FCCB,3509.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Ashiss Kumar Dash,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,16658.0,540336,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,95540.0,0.0,24976332.0,ADR/GDR/FCCB,112198.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Ashiss Kumar Dash,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,8092.0,540337,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,112198.0,0.0,12132818.0,ADR/GDR/FCCB,104106.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),David Wilson,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,12188.0,540338,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,3265.0,0.0,18274195.0,ADR/GDR/FCCB,15453.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),David Wilson,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,4260.0,540339,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,15453.0,0.0,6387272.0,ADR/GDR/FCCB,11193.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Dennis Kantilal Gada,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,10681.0,540340,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,53384.0,0.0,16014660.0,ADR/GDR/FCCB,64065.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Dennis Kantilal Gada,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,4127.0,540341,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,64065.0,0.0,6187857.0,ADR/GDR/FCCB,59938.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Inderpreet Sawhney,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,26334.0,540342,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,166438.0,0.0,39484135.0,ADR/GDR/FCCB,192772.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Inderpreet Sawhney,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,7950.0,540343,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,192772.0,0.0,11919909.0,ADR/GDR/FCCB,184822.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Jasmeet Singh,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,18705.0,540344,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,62334.0,0.0,28045521.0,ADR/GDR/FCCB,81039.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Jasmeet Singh,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,18705.0,540345,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,81039.0,0.0,28045521.0,ADR/GDR/FCCB,62334.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Jayachandran Nair,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,9482.0,540346,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,10000.0,0.0,14216928.0,ADR/GDR/FCCB,19482.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Jayachandran Nair,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,9482.0,540347,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,19482.0,0.0,14216928.0,ADR/GDR/FCCB,10000.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Kannan Amaresh,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,7555.0,540348,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,7813.0,0.0,11327662.0,ADR/GDR/FCCB,15368.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Kannan Amaresh,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,7555.0,540349,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,15368.0,0.0,11327662.0,ADR/GDR/FCCB,7813.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Karmesh Gul Vaswani,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,25267.0,540350,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,17331.0,0.0,37884319.0,ADR/GDR/FCCB,42598.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Karmesh Gul Vaswani,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,25267.0,540351,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,42598.0,0.0,37884319.0,ADR/GDR/FCCB,17331.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Katherine Maloney,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,757.0,540352,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,808.0,0.0,1135015.0,ADR/GDR/FCCB,1565.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Katherine Maloney,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,348.0,540353,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,1565.0,0.0,521777.0,ADR/GDR/FCCB,1217.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Kathy Fuertes,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,1465.0,540354,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,921.0,0.0,2196562.0,ADR/GDR/FCCB,2386.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Kathy Fuertes,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,1465.0,540355,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,2386.0,0.0,2196562.0,ADR/GDR/FCCB,921.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Mayank Ranjan,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,2918.0,540356,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,4895.0,0.0,4375131.0,ADR/GDR/FCCB,7813.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Mayank Ranjan,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,1125.0,540357,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,7813.0,0.0,1686780.0,ADR/GDR/FCCB,6688.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Navin Chempakvilas Rammohan,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,1009.0,540358,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,2932.0,0.0,1512854.0,ADR/GDR/FCCB,3941.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Navin Chempakvilas Rammohan,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,532.0,540359,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,3941.0,0.0,797659.0,ADR/GDR/FCCB,3409.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Puneet Kumar Mody,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,843.0,540360,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,4794.0,0.0,1263960.0,ADR/GDR/FCCB,5637.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Puneet Kumar Mody,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,320.0,540361,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,5637.0,0.0,479795.0,ADR/GDR/FCCB,5317.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Raja Madhusudan Shah,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,10507.0,540362,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,39897.0,0.0,15753771.0,ADR/GDR/FCCB,50404.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Raja Madhusudan Shah,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,66.0,540363,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,50404.0,0.0,98958.0,ADR/GDR/FCCB,50338.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Rishi Raj Paul,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,926.0,540364,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,2515.0,0.0,1388407.0,ADR/GDR/FCCB,3441.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Rishi Raj Paul,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,428.0,540365,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,3441.0,0.0,641726.0,ADR/GDR/FCCB,3013.0,0.0,,,,ESOP,,NA,
INFY,Infosys Limited,7(2),Ruchir Budhwar,2025-05-06 19:40:00,1181938,,0,0,0,0,ADR/GDR/FCCB,9404.0,540366,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181938_1432606_06052025074019_WEB.xml,,16986.0,0.0,14099978.0,ADR/GDR/FCCB,26390.0,0.0,,,,ESOP,,NA,
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,2025-05-06 18:41:00,1181936,,0,0,0,0,Equity Shares,1110.0,540239,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181936_1432484_06052025064142_WEB.xml,Other,676694.0,1.42,305638.0,Equity Shares,675584.0,1.42,,,,Off Market,,NA,
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,2025-05-06 18:41:00,1181936,,0,0,0,0,Equity Shares,4110.0,540241,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181936_1432484_06052025064142_WEB.xml,Other,674474.0,1.42,1632204.0,Equity Shares,670364.0,1.41,,,,Off Market,,NA,
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,2025-05-06 18:41:00,1181936,,0,0,0,0,Equity Shares,1110.0,540240,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181936_1432484_06052025064142_WEB.xml,Other,675584.0,1.42,305638.0,Equity Shares,674474.0,1.42,,,,Off Market,,NA,
LALPATHLAB,Dr. Lal Path Labs Ltd.,7(2),Om Prakash Manchanda,2025-05-06 17:15:00,1181934,,0,0,0,0,Equity Shares,15000.0,540233,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181934_1432367_06052025051526_WEB.xml,Other,778990.0,0.93,32624100.0,Equity Shares,793990.0,0.94,,,,ESOP,,NA,
LALPATHLAB,Dr. Lal Path Labs Ltd.,7(2),Om Prakash Manchanda,2025-05-06 17:15:00,1181934,,0,0,0,0,Equity Shares,10157.0,540232,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181934_1432367_06052025051526_WEB.xml,Other,789147.0,0.94,28373151.0,Equity Shares,778990.0,0.93,,,,Market Sale,,NSE,
LALPATHLAB,Dr. Lal Path Labs Ltd.,7(2),Dr. Lal PathLabs Employees Welfare Trust,2025-05-06 17:15:00,1181934,,0,0,0,0,Equity Shares,15636.0,540235,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181934_1432367_06052025051526_WEB.xml,Other,199026.0,0.24,33398480.0,Equity Shares,183390.0,0.22,,,,ESOP,,NA,
LALPATHLAB,Dr. Lal Path Labs Ltd.,7(2),Reena Nakra,2025-05-06 17:15:00,1181934,,0,0,0,0,Equity Shares,400.0,540234,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181934_1432367_06052025051526_WEB.xml,Employees/Designated Employees,9589.0,0.01,772020.0,Equity Shares,9989.0,0.01,,,,ESOP,,NA,
CINELINE,Cineline India Limited,7(2),Rupal Kanakia Trust,2025-05-06 17:12:00,1181933,,0,0,0,0,Equity Shares,1364500.0,540231,Pledge,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181933_1432358_06052025051229_WEB.xml,Promoter Group,3068800.0,8.96,127103175.0,Equity Shares,3068800.0,8.96,,,,Pledge Creation,,NA,
GOODLUCK,Goodluck India Limited,7(2),Dhruv Aggarwal,2025-05-06 15:38:00,1181930,,0,0,0,0,Equity Shares,37500.0,540221,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181930_1432237_06052025033846_WEB.xml,Promoter Group,167000.0,0.51,22500000.0,Equity Shares,204500.0,0.62,,,,Others,,NA,
GOODLUCK,Goodluck India Limited,7(2),Shikha Garg,2025-05-06 15:38:00,1181930,,0,0,0,0,Equity Shares,83375.0,540218,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181930_1432237_06052025033846_WEB.xml,Promoter Group,699750.0,2.14,50025000.0,Equity Shares,783125.0,2.36,,,,Others,,NA,
GOODLUCK,Goodluck India Limited,7(2),Umesh Garg,2025-05-06 15:38:00,1181930,,0,0,0,0,Equity Shares,83325.0,540219,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181930_1432237_06052025033846_WEB.xml,Promoter Group,640768.0,1.96,49995000.0,Equity Shares,724093.0,2.18,,,,Others,,NA,
GOODLUCK,Goodluck India Limited,7(2),Ankita Agarwal,2025-05-06 15:38:00,1181930,,0,0,0,0,Equity Shares,37500.0,540220,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181930_1432237_06052025033846_WEB.xml,Promoter Group,536064.0,1.64,22500000.0,Equity Shares,573564.0,1.73,,,,Others,,NA,
GOODLUCK,Goodluck India Limited,7(2),ASHISH GARG AND SONS HUF,2025-05-06 15:38:00,1181930,,0,0,0,0,Equity Shares,75000.0,540225,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181930_1432237_06052025033846_WEB.xml,Promoter Group,78938.0,0.24,45000000.0,Equity Shares,153938.0,0.46,,,,Others,,NA,
GOODLUCK,Goodluck India Limited,7(2),Saras Garg,2025-05-06 15:38:00,1181930,,0,0,0,0,Equity Shares,61100.0,540222,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181930_1432237_06052025033846_WEB.xml,Promoter Group,375500.0,1.15,36660000.0,Equity Shares,436600.0,1.31,,,,Others,,NA,
GOODLUCK,Goodluck India Limited,7(2),Rajat Garg,2025-05-06 15:38:00,1181930,,0,0,0,0,Equity Shares,61100.0,540223,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181930_1432237_06052025033846_WEB.xml,Promoter Group,352920.0,1.08,36660000.0,Equity Shares,414020.0,1.25,,,,Others,,NA,
GOODLUCK,Goodluck India Limited,7(2),Tushar Garg,2025-05-06 15:38:00,1181930,,0,0,0,0,Equity Shares,61100.0,540224,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1181930_1432237_06052025033846_WEB.xml,Promoter Group,863585.0,2.64,36660000.0,Equity Shares,924685.0,2.78,,,,Others,,NA,
